Parcel_ID,LotSize,PropertyType,ZipCode,Neighborhood,Potential Use,StreetNum,StreetName,StreetSuffix,Address,Location
1300614000,2686,,02125,Roxbury,,11,SARGENT,ST,11 SARGENT ST,"(42.3164803451184, -71.0739980286031)"
1300615000,2644,,02125,Roxbury,,13,SARGENT,ST,13 SARGENT ST,"(42.3164217375926, -71.0739934145263)"
1302687000,3858,,02125,Dorchester,Commercial,102 110,SAVIN HILL,AV,102 110 SAVIN HILL AV,"(42.311826928093, -71.053806278704)"
1301631000,7725,,02125,Dorchester,,122,HANCOCK,ST,122 HANCOCK ST,"(42.3120310166645, -71.063017302123)"
1301632000,5884,,02125,Dorchester,,120,HANCOCK,ST,120 HANCOCK ST,"(42.3121178437501, -71.0631584991663)"
1301072000,1457,,02125,Roxbury,,23,ALEXANDER,ST,23 ALEXANDER ST,"(42.3179612169682, -71.069664549265)"
1301073000,1474,,02125,Roxbury,,25,ALEXANDER,ST,25 ALEXANDER ST,"(42.317902860038, -71.0696889240639)"
1300611000,4231,,02125,Roxbury,,5,SARGENT,ST,5 SARGENT ST,"(42.316842134415, -71.0740749809655)"
1301188000,3330,,02121,Dorchester,,262,QUINCY,ST,262 QUINCY ST,"(42.3121629487728, -71.0719666801749)"
1301189000,3540,,02121,Roxbury,,260,QUINCY,ST,260 QUINCY ST,"(42.312195042268, -71.072113281689)"
1301050000,1380,,02125,Roxbury,,28,MAGNOLIA,ST,28 MAGNOLIA ST,"(42.3179621923149, -71.0699385851386)"
1301051000,1380,,02125,Roxbury,,26,MAGNOLIA,ST,26 MAGNOLIA ST,"(42.3180130721801, -71.0699159128704)"
1300478000,3330,,02125,Roxbury,,43,DANUBE,ST,43 DANUBE ST,"(42.3169534058844, -71.0759519263022)"
1300479000,3552,,02125,Roxbury,,45,DANUBE,ST,45 DANUBE ST,"(42.3167869527909, -71.0759742548452)"
1502275000,2800,,02121,Dorchester,,276,GENEVA,AV,276 GENEVA AV,"(42.3042959952647, -71.072141004376)"
1502277000,2988,,02121,Dorchester,,268,GENEVA,AV,268 GENEVA AV,"(42.3045022693745, -71.0723911753408)"
1400659000,12072,,02121,Roxbury,,40,GENEVA,AV,40 GENEVA AV,"(42.3084113662209, -71.080863873124)"
1403200000,6041,,02124,Mattapan,,1028 1044,BLUE HILL,AV,1028 1044 BLUE HILL AV,"(42.2887822365103, -71.0896137795038)"
1701506000,2741,,02124,Mattapan,,17,WOODROW,AV,17 WOODROW AV,"(42.2882806961371, -71.0786373827561)"
1401604000,4200,,02121,Dorchester,,197 203,WASHINGTON,ST,197 203 WASHINGTON ST,"(42.3026946547875, -71.0783078054938)"
1700153000,3312,,02124,Dorchester,,100 A102,HARVARD,ST,100 A102 HARVARD ST,"(42.2967425196066, -71.0780003613284)"
1401440000,6514,,02121,Dorchester,,317 321,WASHINGTON,ST,317 321 WASHINGTON ST,"(42.2999328567954, -71.0747431649073)"
1403128000,5619,,02124,Mattapan,,982 978,BLUE HILL,AV,982 978 BLUE HILL AV,"(42.2903210047776, -71.0890392114867)"
1400695000,2439,,02121,Roxbury,,194,COLUMBIA,RD,194 COLUMBIA RD,"(42.3068472102023, -71.0773250653904)"
1404058000,3900,,02126,Mattapan,,1228 1230A,BLUE HILL,AV,1228 1230A BLUE HILL AV,"(42.2821601591824, -71.0917315697849)"
1404127000,6000,,02126,Mattapan,,1260 1262,BLUE HILL,AV,1260 1262 BLUE HILL AV,"(42.2811197337942, -71.0920772172323)"
1701507000,2741,,02124,Mattapan,,19 21,WOODROW,AV,19 21 WOODROW AV,"(42.28829073026, -71.0787558229467)"
1404432000,4296,,02124,Mattapan,,1039,BLUE HILL,AV,1039 BLUE HILL AV,"(42.2889934575317, -71.0902512231728)"
1404405000,3437,,02124,Mattapan,,1015,BLUE HILL,AV,1015 BLUE HILL AV,"(42.2896878308154, -71.0900587196283)"
1404406000,3600,,02124,Mattapan,,1019,BLUE HILL,AV,1019 BLUE HILL AV,"(42.2895963893357, -71.0900936784376)"
1404458000,3493,,02124,Mattapan,,6,FABYAN,ST,6 FABYAN ST,"(42.2890814136295, -71.0904124573253)"
1404578000,3579,,02124,Mattapan,,1127 1135,BLUE HILL,AV,1127 1135 BLUE HILL AV,"(42.2859657721569, -71.0911902570989)"
1404580000,2840,,02124,Mattapan,,3,BAIRD,ST,3 BAIRD ST,"(42.2857797279281, -71.0913990768616)"
1400797000,2750,,02121,Roxbury,,29,CASTLEGATE,RD,29 CASTLEGATE RD,"(42.3066897642082, -71.0827455345908)"
1400798000,2547,,02121,Roxbury,,33,CASTLEGATE,RD,33 CASTLEGATE RD,"(42.3066147521913, -71.0825702277207)"
1701971000,4859,,02124,Mattapan,,174,NORFOLK,ST,174 NORFOLK ST,"(42.2864744555495, -71.0790333829721)"
1702542000,6627,,02124,Mattapan,,80,SELDEN,ST,80 SELDEN ST,"(42.280809115102, -71.0796261339587)"
1403585000,4686,,02124,Mattapan,,94,WILLOWWOOD,ST,94 WILLOWWOOD ST,"(42.2834038034681, -71.0855998907793)"
1702861000,4087,,02124,Dorchester,,94,MILTON,AV,94 MILTON AV,"(42.2825105170246, -71.0759496296826)"
1404224000,10000,,02124,Mattapan,,21,ANGELL,ST,21 ANGELL ST,"(42.2960683993618, -71.0881350966881)"
1404229000,6625,,02124,Mattapan,,37,ANGELL,ST,37 ANGELL ST,"(42.2966719139096, -71.0886189874117)"
1404134000,4210,,02126,Mattapan,,17,HOSMER,ST,17 HOSMER ST,"(42.2810102310801, -71.0913603190715)"
1402658000,4953,,02121,Roxbury,,153 B149,HARVARD,ST,153 B149 HARVARD ST,"(42.296430102147, -71.0811162011944)"
1403405001,3778,,02124,Mattapan,,17,THEODORE,ST,17 THEODORE ST,"(42.2844935895735, -71.0876901279855)"
1401797000,3205,,02121,Roxbury,,103,ELLINGTON,ST,103 ELLINGTON ST,"(42.3013904897206, -71.0810673638017)"
1402518000,3550,,02121,Roxbury,,20,MCLELLAN,ST,20 MCLELLAN ST,"(42.3007122068775, -71.0848207521977)"
1402954000,2265,,02124,Mattapan,,61 63,WOODROW,AV,61 63 WOODROW AV,"(42.2880620424462, -71.0807422397645)"
1402956000,3096,,02124,Mattapan,,65,WOODROW,AV,65 WOODROW AV,"(42.2880851244074, -71.0808855249584)"
1402858000,5150,,02124,Mattapan,,105,CALLENDER,ST,105 CALLENDER ST,"(42.2885707119309, -71.0831323196871)"
1401188000,9920,,02121,Dorchester,,282 284,WASHINGTON,ST,282 284 WASHINGTON ST,"(42.3009937382089, -71.0755608810492)"
1401780000,2855,,02121,Roxbury,,140 144,ERIE,ST,140 144 ERIE ST,"(42.3011021750872, -71.0830322126941)"
1401454000,2536,,02121,Dorchester,,5,HARVARD,AV,5 HARVARD AV,"(42.2994042318828, -71.0750332824225)"
1401455000,2681,,02121,Dorchester,,5,ARVALE,RD,5 ARVALE RD,"(42.2994167910644, -71.0748250298541)"
1401456000,2645,,02121,Dorchester,,7,ARVALE,RD,7 ARVALE RD,"(42.2994561709757, -71.0746999923876)"
1401313000,3792,,02121,Dorchester,,21,NOTTINGHAM,ST,21 NOTTINGHAM ST,"(42.3016480379414, -71.0735656737624)"
1401314000,4141,,02121,Dorchester,,23,NOTTINGHAM,ST,23 NOTTINGHAM ST,"(42.3017548886471, -71.0736388873472)"
1401325000,6963,,02121,Dorchester,,114,BOWDOIN,ST,114 BOWDOIN ST,"(42.3028434998509, -71.0719580552892)"
1400033000,5395,,02121,Dorchester,,,JEANNE,DR,JEANNE DR,"(42.3052694968646, -71.0746348500542)"
1702407000,4897,,02124,Dorchester,,103,GREENBRIER,ST,103 GREENBRIER ST,"(42.2965325332682, -71.070726978014)"
1702409000,3954,,02124,Dorchester,,109,GREENBRIER,ST,109 GREENBRIER ST,"(42.2962632012512, -71.0706511750185)"
1402400000,2340,,02121,Dorchester,,24,ELMONT,ST,24 ELMONT ST,"(42.2984674007781, -71.0776159531703)"
1702606000,1067,,02124,Mattapan,,,MORTON,ST,MORTON ST,"(42.2788575304821, -71.0795942787605)"
1401707000,3800,,02121,Dorchester,,144,GREENWOOD,ST,144 GREENWOOD ST,"(42.2967972948412, -71.0793183594617)"
1603410000,4113,,02124,Dorchester,,19 21,MINOT,PK,19 21 MINOT PK,"(42.283939231783, -71.0571531679773)"
1703979004,96,,02126,Mattapan,,,CARYLL,ST,CARYLL ST,"(42.2752471424604, -71.0769818085437)"
1400284000,9702,,02121,Roxbury,,,BLUE HILL,AV,BLUE HILL AV,"(42.3129273655833, -71.0795640924412)"
1400285000,1671,,02121,Roxbury,,328 A,BLUE HILL,AV,328 A BLUE HILL AV,"(42.3130731417261, -71.0795047818886)"
1703208000,450,,02124,Dorchester,,,CODMAN HILL,AV,CODMAN HILL AV,"(42.2795405659506, -71.0740740715288)"
1704637000,1380,,02124,Dorchester,,,BURT,ST,BURT ST,"(42.2850114594111, -71.0675594488064)"
1402955000,1520,,02124,Mattapan,,,WOODROW,AV,WOODROW AV,"(42.2881939091645, -71.0807936943514)"
1402773000,8827,,02121,Roxbury,,726,BLUE HILL,AV,726 BLUE HILL AV,"(42.2997682868959, -71.0858793465329)"
1400503000,2295,,02121,Roxbury,,384 384A,BLUE HILL,AV,384 384A BLUE HILL AV,"(42.3114340357351, -71.0807506986233)"
1400504000,2295,,02121,Roxbury,,382 382A,BLUE HILL,AV,382 382A BLUE HILL AV,"(42.3114873142039, -71.0807086667103)"
1400505000,2295,,02121,Roxbury,,380,BLUE HILL,AV,380 BLUE HILL AV,"(42.311538488373, -71.0806672938125)"
1400506000,2295,,02121,Roxbury,,378,BLUE HILL,AV,378 BLUE HILL AV,"(42.3115895217292, -71.0806308361838)"
1400507000,2295,,02121,Roxbury,,376 376B,BLUE HILL,AV,376 376B BLUE HILL AV,"(42.3116412823847, -71.080584006449)"
1502697000,4600,,02125,Dorchester,,17,TRULL,ST,17 TRULL ST,"(42.3123639611984, -71.066183168896)"
1502186000,327,,02125,Dorchester,,,RICHFIELD,ST,RICHFIELD ST,"(42.3058746224967, -71.0698014479837)"
1501204001,1023,,02122,Dorchester,,,HOMES,AV,HOMES AV,"(42.3029002918358, -71.0666686342902)"
1501867000,275,,02125,Dorchester,,,QUINCY,ST,QUINCY ST,"(42.3093072359547, -71.0667475854004)"
0200965000,19853,,02129,Charlestown,,,WALKER,ST,WALKER ST,"(42.3786442772757, -71.0679218809478)"
0902481000,134,,02119,Roxbury,,,WASHINGTON,ST,WASHINGTON ST,"(42.3309459494796, -71.0833126383684)"
0903203000,612,,02119,Roxbury,,,KENILWORTH,ST,KENILWORTH ST,"(42.3288203100172, -71.0885319651088)"
0903264000,4060,,02119,Roxbury,,,PUTNAM,PL,PUTNAM PL,"(42.3298239723701, -71.0880301133494)"
0903265000,3444,,02119,Roxbury,,,PUTNAM,PL,PUTNAM PL,"(42.3300094815581, -71.0880463335094)"
0903460000,0,,02119,Roxbury,,,LINWOOD,ST,LINWOOD ST,"(42.328645940619, -71.0941886150984)"
0903769000,1136,,02119,Roxbury,,1,JUNIPER,TE,1 JUNIPER TE,"(42.3253332453895, -71.088325684542)"
1000483000,1265,,02120,Jamaica Plain,,3,MORTON,PL,3 MORTON PL,"(42.3314850280887, -71.0968886122203)"
1000468000,2548,,02120,Jamaica Plain,,6 8,GORE,ST,6 8 GORE ST,"(42.3307469603103, -71.096991855382)"
1001298000,3070,,02120,Jamaica Plain,,21 23,WENSLEY,ST,21 23 WENSLEY ST,"(42.327064465508, -71.1010252293366)"
1001299000,1647,,02120,Jamaica Plain,,53,WENSLEY,ST,53 WENSLEY ST,"(42.3274021571321, -71.1022648285853)"
1001321000,4066,,02120,Jamaica Plain,,,FISHER,AV,FISHER AV,"(42.3275571673236, -71.1022795345113)"
1001275000,3078,,02120,Jamaica Plain,,8,BICKFORD,AV,8 BICKFORD AV,"(42.3267669270507, -71.1026291471141)"
0703308000,54,,02125,Dorchester,,,WASHBURN,ST,WASHBURN ST,"(42.3255305361049, -71.057122244635)"
0702740001,873,,02125,South Boston,,,MT VERNON,ST,MT VERNON ST,"(42.3217697502185, -71.0530958628514)"
1500787000,3686,,02124,Dorchester,,5,ORCHARDALE,ST,5 ORCHARDALE ST,"(42.3007964966621, -71.0697814570056)"
1500788000,3839,,02124,Dorchester,,7,ORCHARDALE,ST,7 ORCHARDALE ST,"(42.3009058222861, -71.0698390086793)"
0600795001,165,,02127,South Boston,,,E,ST,E ST,"(42.3347068451737, -71.0531311422506)"
1502300000,5831,,02121,Dorchester,,,ROCK,TE,ROCK TE,"(42.3060070598511, -71.0714769165518)"
1502191001,5217,,02121,Dorchester,,1,MACNEIL,WY,1 MACNEIL WY,"(42.3049062961627, -71.070439605055)"
1502728000,6073,,02125,Dorchester,,10,WARE,ST,10 WARE ST,"(42.3115482362661, -71.0657885514813)"
1300424000,2773,,02119,Roxbury,,192,BLUE HILL,AV,192 BLUE HILL AV,"(42.3180319989985, -71.0776010792737)"
1300425000,3274,,02119,Roxbury,,190 A190,BLUE HILL,AV,190 A190 BLUE HILL AV,"(42.3181297838977, -71.0775940315427)"
1000367000,1804,,02120,Jamaica Plain,,132,TERRACE,ST,132 TERRACE ST,"(42.327774957, -71.0982090365832)"
0903782000,214,,02119,Roxbury,,,WASHINGTON,ST,WASHINGTON ST,"(42.3239576886178, -71.0895824942164)"
1000495000,3207,,02120,Jamaica Plain,,725 727,PARKER,ST,725 727 PARKER ST,"(42.3312386572935, -71.0975788269929)"
1000496000,2473,,02120,Jamaica Plain,,729 R,PARKER,ST,729 R PARKER ST,"(42.3311980785888, -71.0978050375738)"
1000477000,1487,,02120,Jamaica Plain,,708,PARKER,ST,708 PARKER ST,"(42.331335965636, -71.0971638801436)"
1000387000,2286,,02120,Jamaica Plain,,40 42,TERRACE,ST,40 42 TERRACE ST,"(42.3305205739566, -71.0965900408719)"
0105167000,1053,,02128,East Boston,,,ARAMON,ST,ARAMON ST,"(42.3662044471072, -71.0308280867975)"
0101959000,975,,02128,East Boston,,,GLADSTONE,ST,GLADSTONE ST,"(42.3894923815197, -71.0038835345312)"
0303240000,230,,02113,Central,,,LEWIS,ST,LEWIS ST,"(42.3638793571309, -71.0524129596479)"
0107066000,7269095,,02128,,,,LONG ISLAND,,LONG ISLAND,"(42.3184644699001, -70.9672383206174)"
0303837000,21,,02109,Central,,,BROAD,ST,BROAD ST,"(42.3586306695154, -71.0548275045334)"
0503128000,6738,,02116,Back Bay/Beacon Hill,,801 807,BOYLSTON,ST,801 807 BOYLSTON ST,"(42.3490863646372, -71.0821174737494)"
2102191000,298,,02135,Allston/Brighton,,,COMMONWEALTH,AV,COMMONWEALTH AV,"(42.3410964923829, -71.1475975305948)"
0101688001,500,,02128,East Boston,,,ASHLEY,ST,ASHLEY ST,"(42.3884275858959, -71.0053155461492)"
2205011001,113,,02135,Allston/Brighton,,,KIRKWOOD,RD,KIRKWOOD RD,"(42.3416130157306, -71.1583547977194)"
2201399000,308,,02134,Allston/Brighton,,,MYRICK,ST,MYRICK ST,"(42.3591539041657, -71.1310279188384)"
0100114000,1120,,02128,East Boston,,6,LAWSON,PL,6 LAWSON PL,"(42.3800323262356, -71.0283032901377)"
1802374000,7899,,02126,Mattapan,,,LIVERMORE,ST,LIVERMORE ST,"(42.2752613949462, -71.105801445991)"
1802813000,4677,,02126,Mattapan,,,MONTEREY,AV,MONTEREY AV,"(42.2757104123069, -71.1007649686653)"
1100040000,993,,02119,Roxbury,,,ANITA,TE,ANITA TE,"(42.3300297480395, -71.0949935904782)"
1100041000,1009,,02119,Roxbury,,,ANITA,TE,ANITA TE,"(42.330097004335, -71.0949335957838)"
1802719002,2750,,02126,Mattapan,,,SAVANNAH,AV,SAVANNAH AV,"(42.2716401062133, -71.1023627483302)"
1802653000,4000,,02126,Mattapan,,,CANAAN,ST,CANAAN ST,"(42.2730720487881, -71.1032197490502)"
2002914000,4665,,02132,West Roxbury,,,HERON,ST,HERON ST,"(42.2704950279794, -71.1499810263181)"
1202673000,1711,,02121,Roxbury,,395,BLUE HILL,AV,395 BLUE HILL AV,"(42.3115321250059, -71.0813003765604)"
1200922000,5779,,02119,Roxbury,,235 239,BLUE HILL,AV,235 239 BLUE HILL AV,"(42.3164330499869, -71.0784173971076)"
1806130000,48,,02131,Hyde Park,,,POPLAR,ST,POPLAR ST,"(42.2693504119868, -71.1320896319992)"
1803302000,3928,,02126,Mattapan,,23,ELENE,ST,23 ELENE ST,"(42.279545469482, -71.0998853535717)"
1803690000,4800,,02136,Hyde Park,,,RADCLIFFE,RD,RADCLIFFE RD,"(42.2686866544051, -71.1041042984986)"
1804927000,660,,02131,Roslindale,,,EARHARDT,RD,EARHARDT RD,"(42.2782942537165, -71.1269629589438)"
1804928000,1260,,02131,Roslindale,,,EARHARDT,RD,EARHARDT RD,"(42.2783100518632, -71.1268341086616)"
1804241000,5062,,02136,Hyde Park,,,ORCHARD,ST,ORCHARD ST,"(42.2674989359972, -71.1080304632783)"
1804242000,5062,,02136,Hyde Park,,,ORCHARD,ST,ORCHARD ST,"(42.2674003602101, -71.1081292762369)"
1803094000,845,,02126,Mattapan,,,ITASCA,ST,ITASCA ST,"(42.2778454100044, -71.0974065732318)"
1803009001,29,,02126,Mattapan,,,TENNIS,RD,TENNIS RD,"(42.2763851196446, -71.0966876087326)"
1802597000,2531,,02126,Mattapan,,,KENNEBEC,ST,KENNEBEC ST,"(42.272525046441, -71.1065387880508)"
1802598000,2504,,02126,Mattapan,,,KENNEBEC,ST,KENNEBEC ST,"(42.2726128374428, -71.1064519721028)"
1802599000,5227,,02126,Mattapan,,,KENNEBEC,ST,KENNEBEC ST,"(42.2727506574584, -71.1063161651579)"
1802471000,3929,,02126,Mattapan,,,CROYDON,ST,CROYDON ST,"(42.272981119589, -71.1066267427834)"
1802472000,4000,,02126,Mattapan,,,KENNEBEC,ST,KENNEBEC ST,"(42.2728952318751, -71.1067133728415)"
1802486000,5643,,02126,Mattapan,,,CROYDON,ST,CROYDON ST,"(42.273311608394, -71.1066429198955)"
1802369000,3285,,02126,Mattapan,,,HEBRON,ST,HEBRON ST,"(42.2747539424354, -71.1058775763651)"
1801151000,140,,02126,Mattapan,,,TESLA,ST,TESLA ST,"(42.2664108763307, -71.0964736016163)"
1802362000,3200,,02126,Mattapan,,,CANAAN,ST,CANAAN ST,"(42.2745660533296, -71.1055642016108)"
1802363000,3200,,02126,Mattapan,,,HEBRON,ST,HEBRON ST,"(42.2746583671603, -71.105471043987)"
1802365000,4000,,02126,Mattapan,,,HEBRON,ST,HEBRON ST,"(42.2747760503322, -71.1053108651933)"
1802366000,6000,,02126,Mattapan,,,HEBRON,ST,HEBRON ST,"(42.2748905714112, -71.105194065847)"
1802303000,4000,,02126,Mattapan,,,ALABAMA,ST,ALABAMA ST,"(42.2756541536748, -71.1021727045136)"
1801717000,1500,,02126,Mattapan,,,VIOLANTE,ST,VIOLANTE ST,"(42.2674039814584, -71.0969517871344)"
1808517040,277,,02136,Hyde Park,,,BEECHMONT,ST,BEECHMONT ST,"(42.2679887912071, -71.1260285708594)"
1807545000,900,,02136,Hyde Park,,,CROMWELL,RD,CROMWELL RD,"(42.2626627500765, -71.1164348047618)"
1808585001,45,,02136,Hyde Park,,,BEECH,ST,BEECH ST,"(42.2699829992557, -71.1274200976441)"
1806284080,767,,02131,Roslindale,,,BRADSTREET,AV,BRADSTREET AV,"(42.2822150276064, -71.117751058119)"
1808517033,4595,,02136,Hyde Park,,,SHERRIN,ST,SHERRIN ST,"(42.2676964286854, -71.125284905105)"
1808517034,4774,,02136,Hyde Park,,,SHERRIN,ST,SHERRIN ST,"(42.2675577597306, -71.1253467570421)"
1807400000,1300,,02131,Hyde Park,,,PLEASANTVIEW,ST,PLEASANTVIEW ST,"(42.274681961583, -71.1104112329908)"
1802292000,4279,,02126,Mattapan,,,MONTEREY,AV,MONTEREY AV,"(42.2757732366045, -71.1020624045748)"
1812630000,5500,,02136,Hyde Park,,,MANILA,AV,MANILA AV,"(42.2431407462728, -71.1362159346672)"
1812631000,4500,,02136,Hyde Park,,,MANILA,AV,MANILA AV,"(42.2432662174453, -71.1357933252167)"
1812632000,4800,,02136,Hyde Park,,,MANILA,AV,MANILA AV,"(42.2432560256343, -71.1355859766706)"
1812633000,5740,,02136,Hyde Park,,,MANILA,AV,MANILA AV,"(42.2432608398547, -71.1354284286917)"
1812634000,4750,,02136,Hyde Park,,,MANILA,AV,MANILA AV,"(42.243368710627, -71.1353190294493)"
1812652000,4343,,02136,Hyde Park,,,MANILA,AV,MANILA AV,"(42.2436076569655, -71.1358959110371)"
1812653000,4000,,02136,Hyde Park,,,MANILA,AV,MANILA AV,"(42.2435589766863, -71.1360317713866)"
1812654000,4000,,02136,Hyde Park,,,MANILA,AV,MANILA AV,"(42.243511559695, -71.136164983855)"
1812655000,4000,,02136,Hyde Park,,,MANILA,AV,MANILA AV,"(42.2434643997323, -71.1362985946338)"
1812656000,4000,,02136,Hyde Park,,,MANILA,AV,MANILA AV,"(42.2434169128279, -71.1364316023688)"
1812657000,4000,,02136,Hyde Park,,,MANILA,AV,MANILA AV,"(42.24336893851, -71.1365636025599)"
1813016000,1045,,02136,Hyde Park,,,SPRAGUE,ST,SPRAGUE ST,"(42.2366594482262, -71.1359159700564)"
1800329000,82,,02126,Mattapan,,,VIKING,TE,VIKING TE,"(42.2713470130611, -71.0886774758677)"
1800077001,1150,,02126,Mattapan,,,GLENMORE,ST,GLENMORE ST,"(42.2720787307878, -71.0781049908622)"
1800079000,2963,,02126,Mattapan,,,GLENMORE,ST,GLENMORE ST,"(42.2721229396701, -71.0779526645011)"
1812334000,9200,,02136,West Roxbury,,,DEDHAM LINE,,DEDHAM LINE,"(42.2546126683238, -71.1463394587213)"
1808648000,5000,,02136,Hyde Park,,,DEFOREST,ST,DEFOREST ST,"(42.2679687983208, -71.1303835018525)"
1808911000,600,,02136,Hyde Park,,,LINCOLN,ST,LINCOLN ST,"(42.2598592969999, -71.1211697570556)"
1401560000,5580,,02121,Dorchester,,,WASHINGTON,ST,WASHINGTON ST,"(42.3008151905746, -71.0771082043333)"
1400787000,3442,,02121,Roxbury,,,CASTLEGATE,RD,CASTLEGATE RD,"(42.3073925600335, -71.0830175318412)"
1401312001,214,,02121,Dorchester,,,NOTTINGHAM,ST,NOTTINGHAM ST,"(42.3016172789296, -71.0733765240005)"
1700429001,187,,02124,Dorchester,,,W TREMLETT,ST,W TREMLETT ST,"(42.2941526074404, -71.0749603539501)"
1701672000,1035,,02124,Dorchester,,,DUNBAR,AV,DUNBAR AV,"(42.2868951406564, -71.0716572061054)"
1403186001,175,,02124,Mattapan,,,ASHTON,ST,ASHTON ST,"(42.2884830057839, -71.0893521739436)"
1404648000,130,,02126,Mattapan,,,MORTON,ST,MORTON ST,"(42.2866893282526, -71.0938221753581)"
1404089000,562,,02126,Mattapan,,,HOSMER,ST,HOSMER ST,"(42.2804766936581, -71.0891572636142)"
1404262001,1842,,02124,Roxbury,,,BLUE HILL,AV,BLUE HILL AV,"(42.2950602425567, -71.0881456961295)"
1403814000,10,,02124,Mattapan,,,BALLOU,AV,BALLOU AV,"(42.2863525378477, -71.0809999856326)"
1602232000,108,,02122,Dorchester,,,NEPONSET,AV,NEPONSET AV,"(42.2924088733254, -71.050927895532)"
1603457002,7550,,02124,Dorchester,,,ADAMS,ST,ADAMS ST,"(42.2842004839065, -71.0566233099194)"
1603457004,4590,,02124,Dorchester,,,ADAMS,ST,ADAMS ST,"(42.2841369252047, -71.0567116384653)"
1602689000,686,,02122,Dorchester,,,WATER,ST,WATER ST,"(42.2885114094701, -71.0408085650963)"
1701287000,2663,,02124,Dorchester,,6,EPPING,ST,6 EPPING ST,"(42.2896648106332, -71.0718594178113)"
1701102000,140,,02124,Dorchester,,,ALPHA,RD,ALPHA RD,"(42.2960763824253, -71.0684552813597)"
1605281000,378,,02124,Dorchester,,,SHENANDOAH,ST,SHENANDOAH ST,"(42.2819878178791, -71.0613946732439)"
1600004000,94450,,02122,Dorchester,,,FREEPORT,ST,FREEPORT ST,"(42.3036641756922, -71.0498668619634)"
1603683000,153,,02122,Dorchester,,,FRANCONIA,ST,FRANCONIA ST,"(42.2852125334421, -71.0535585374217)"
1700115000,116,,02124,Dorchester,,,SCHOOL,ST,SCHOOL ST,"(42.2966686004379, -71.0746462271847)"
1605186000,85,,02124,Dorchester,,,KENMARE,RD,KENMARE RD,"(42.2834962061051, -71.0568862529386)"
1605246001,344,,02124,Dorchester,,,FREDERIKA,ST,FREDERIKA ST,"(42.2829115452407, -71.0592694757948)"
1602420000,2164,,02122,Dorchester,,,WM T MORRISSEY,BL,WM T MORRISSEY BL,"(42.2895630763714, -71.0454192815255)"
1604189000,250,,02124,Dorchester,,,GALLIVAN,BL,GALLIVAN BL,"(42.2840345457437, -71.0460451807314)"
1700788000,1171,,02124,Dorchester,,162 166,CENTRE,ST,162 166 CENTRE ST,"(42.2922251677677, -71.065297851064)"
1202570000,24788,,02121,Roxbury,Commercial,621,WARREN,ST,621 WARREN ST,"(42.3108001559606, -71.0837371510518)"
1202672000,1651,,02121,Roxbury,,391 393,BLUE HILL,AV,391 393 BLUE HILL AV,"(42.3115840442212, -71.0812605534363)"
1100158000,5405,,02119,Roxbury,,37 39,DORR,ST,37 39 DORR ST,"(42.3268498465277, -71.0910856970409)"
1101073000,1408,,02119,Roxbury,,,COLUMBUS,AV,COLUMBUS AV,"(42.3166684254736, -71.0984707306816)"
1101343000,180,,02130,Roxbury,,,EGLESTON,ST,EGLESTON ST,"(42.3144713601614, -71.1003938320819)"
2001160001,216,,02131,Roslindale,,,ROSLINDALE,AV,ROSLINDALE AV,"(42.2832531644776, -71.1354794547143)"
2000693000,210,,02131,Roslindale,,,W ROXBURY,PW,W ROXBURY PW,"(42.2828281324716, -71.145943997395)"
2010812009,6160,,02132,West Roxbury,,,PROPOSED,RD,PROPOSED RD,"(42.26142478534, -71.1618487354819)"
2007445000,4296,,02132,West Roxbury,,,FURBUSH,RD,FURBUSH RD,"(42.2944857408884, -71.1663251292805)"
2007450000,4478,,02132,West Roxbury,,,FURBUSH,RD,FURBUSH RD,"(42.2940915663356, -71.1668464706927)"
2009419000,3332,,02132,West Roxbury,,,MIAMI,AV,MIAMI AV,"(42.2746008488299, -71.1645904547599)"
2010840100,1675,,02132,West Roxbury,,,CENTRE,ST,CENTRE ST,"(42.259056263177, -71.1626731830047)"
2002323001,500,,02132,West Roxbury,,,MAXFIELD,ST,MAXFIELD ST,"(42.2808382807407, -71.1545858946682)"
2002101000,20,,02132,West Roxbury,,,WOODARD,RD,WOODARD RD,"(42.2790863926408, -71.1470030026818)"
2002140000,110,,02132,West Roxbury,,,WHITE OAK,RD,WHITE OAK RD,"(42.2796781257626, -71.1487426085249)"
2000367000,113,,02131,Roslindale,,,HAYES,RD,HAYES RD,"(42.283289991934, -71.1328533079572)"
2004139000,152,,02132,West Roxbury,,,RUSSETT,RD,RUSSETT RD,"(42.2936391852308, -71.1523269667502)"
2003353000,9972,,02132,West Roxbury,,,HIGH VIEW,AV,HIGH VIEW AV,"(42.2684196871732, -71.1538093893256)"
2006272002,328,,02132,West Roxbury,,,WILNA,CT,WILNA CT,"(42.288526408797, -71.1531341982383)"
2002953000,5927,,02132,West Roxbury,,,HERON,ST,HERON ST,"(42.2701281313996, -71.1502726890724)"
1103320000,5280,,02130,Jamaica Plain,,163 R,SOUTH,ST,163 R SOUTH ST,"(42.3041908241929, -71.1153557368929)"
1904048000,3731,,02131,Roslindale,,,HEATHCOTE,ST,HEATHCOTE ST,"(42.2821524494489, -71.1246528553836)"
1904049000,3900,,02131,Roslindale,,,HEATHCOTE,ST,HEATHCOTE ST,"(42.282244181302, -71.1244990696151)"
